Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
Camel,gpt-5,Instruction Ambiguity,6,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,9,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,12,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,13,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,17,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,19,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,23,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,24,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,29,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,33,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,36,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,37,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,38,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,45,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,47,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,53,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,55,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,56,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,62,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,64,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,65,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,71,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,74,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,76,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,77,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,82,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,85,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,86,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,89,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,94,Recognizes vague goal and guesses,PASS
Camel,gpt-5,Instruction Ambiguity,95,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,98,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,100,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,101,Fails to notice instruction ambiguity,PASS
Camel,gpt-5,Instruction Ambiguity,102,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,104,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,108,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,109,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,111,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,112,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,113,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,115,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,116,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,118,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,119,Recognizes vague goal and guesses,PASS
Camel,gpt-5,Instruction Ambiguity,127,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,132,Recognizes vague goal and guesses,PASS
Camel,gpt-5,Instruction Ambiguity,133,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,134,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,137,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,145,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,149,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,152,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,153,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,155,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,157,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,159,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,161,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,166,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,167,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,169,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,173,Recognizes vague goal and guesses,PASS
Camel,gpt-5,Instruction Ambiguity,176,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,178,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,179,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,180,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,186,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,189,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,191,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,194,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,196,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,198,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,206,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,209,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,212,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,214,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,215,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,216,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,222,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,223,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,227,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,228,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,230,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,231,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,233,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,235,Fails to notice instruction ambiguity,FAIL
Camel,gpt-5,Instruction Ambiguity,239,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,241,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,242,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,248,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Ambiguity,249,Recognizes vague goal and asks user,FAIL
Camel,gpt-5,Instruction Ambiguity,250,Recognizes vague goal and guesses,FAIL
Camel,gpt-5,Instruction Logic Conflict,0,Ignores all conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,1,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,3,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,6,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,9,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,12,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,13,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,17,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,19,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,23,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,24,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,29,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,33,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,36,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,37,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,38,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,45,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,47,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,53,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,55,Ignores all conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,56,Ignores all conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,62,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,64,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,65,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,71,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,74,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,76,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,77,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,82,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,85,Ignores some conflicts and rationalizes others,PASS
Camel,gpt-5,Instruction Logic Conflict,86,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,89,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,94,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,95,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,98,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,100,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,101,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,102,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,104,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,108,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,109,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,111,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,112,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,113,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,115,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,116,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,118,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,119,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,127,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,132,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,133,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,134,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,137,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,145,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,149,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,152,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,153,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,155,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,157,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,159,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,161,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,166,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,167,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,169,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,173,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,176,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,178,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,179,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,180,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,186,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,189,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,191,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,194,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,196,Fails to identify conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,198,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,206,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,209,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,212,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,214,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,215,Attempts to correct conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,216,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,222,Ignores some conflicts and rationalizes others,PASS
Camel,gpt-5,Instruction Logic Conflict,223,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,227,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,228,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,230,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,231,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,233,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,235,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,239,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,241,Ignores all conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,242,Ignores some conflicts and rationalizes others,FAIL
Camel,gpt-5,Instruction Logic Conflict,248,Rationalizes conflicting instructions,FAIL
Camel,gpt-5,Instruction Logic Conflict,249,Ignores all conflicting instructions,PASS
Camel,gpt-5,Instruction Logic Conflict,250,Rationalizes conflicting instructions,PASS
Camel,gpt-5,Parameter Filling Error,0,Responds to the error but ultimately fails,FAIL
Camel,gpt-5,Parameter Filling Error,1,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,3,System uses redundancy or retry mechanisms,FAIL
Camel,gpt-5,Parameter Filling Error,6,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,9,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,12,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,13,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,17,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,19,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,23,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,24,Responds to the error but ultimately fails,FAIL
Camel,gpt-5,Parameter Filling Error,29,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,33,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,36,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,37,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,38,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,45,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,47,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,53,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,55,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,56,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,62,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,64,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,65,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,71,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,74,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,76,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,77,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,82,System uses redundancy or retry mechanisms,FAIL
Camel,gpt-5,Parameter Filling Error,85,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,86,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Parameter Filling Error,89,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,94,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,95,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,98,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,100,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,101,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,102,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,104,System uses redundancy or retry mechanisms,FAIL
Camel,gpt-5,Parameter Filling Error,108,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,109,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,111,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,112,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,113,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,115,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,116,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,118,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,119,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,127,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,132,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,133,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,134,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Parameter Filling Error,137,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,145,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,149,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,152,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,153,Uses partial repair coordination or multipath compensation,PASS
Camel,gpt-5,Parameter Filling Error,155,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,157,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,159,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,161,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,166,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,167,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,169,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,173,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,176,System uses redundancy or retry mechanisms,FAIL
Camel,gpt-5,Parameter Filling Error,178,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,179,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,180,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,186,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,189,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,191,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,194,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,196,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,198,Uses partial repair coordination or multipath compensation,FAIL
Camel,gpt-5,Parameter Filling Error,206,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,209,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,212,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,214,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,215,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,216,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,222,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,223,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,227,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,228,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,230,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,231,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,233,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,235,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,239,Agent identifies and corrects,PASS
Camel,gpt-5,Parameter Filling Error,241,System uses redundancy or retry mechanisms,PASS
Camel,gpt-5,Parameter Filling Error,242,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,248,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,249,Agent identifies and corrects,FAIL
Camel,gpt-5,Parameter Filling Error,250,Agent identifies and corrects,PASS
Camel,gpt-5,Role Ambiguity,0,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,1,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,3,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,6,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,9,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,12,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,13,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,17,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,19,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,23,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,24,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,29,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,33,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,36,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,37,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,38,Agent disturbed and system fails to filter erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,45,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,47,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,53,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,55,Agent remains unaffected and follows original role,PASS
Camel,gpt-5,Role Ambiguity,56,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,62,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,64,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,65,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,71,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,74,Agent remains unaffected and follows original role,PASS
Camel,gpt-5,Role Ambiguity,76,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,77,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,82,Agent remains unaffected and follows original role,FAIL
Camel,gpt-5,Role Ambiguity,85,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,86,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,89,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,94,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,95,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,98,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,100,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,101,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,102,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,104,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,108,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,109,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,111,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,112,Agent remains unaffected and follows original role,FAIL
Camel,gpt-5,Role Ambiguity,113,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,115,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,116,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,118,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,119,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,127,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,132,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,133,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,134,Agent disturbed and system filters erroneous output,FAIL
Camel,gpt-5,Role Ambiguity,137,Agent disturbed and system filters erroneous output,PASS
Camel,gpt-5,Role Ambiguity,145,Agent disturbed and system fails to filter erroneous output,FAIL
