Test System,Base Model,Failure Type,Task ID,Agent Behavior Category,Task Result
MetaGPT,gpt-5,Parameter Filling Error,144,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,146,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,147,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Parameter Filling Error,148,Agent identifies and corrects,PASS
MetaGPT,gpt-5,Parameter Filling Error,149,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Parameter Filling Error,150,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Parameter Filling Error,151,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,152,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Parameter Filling Error,153,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Parameter Filling Error,154,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,155,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Parameter Filling Error,156,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,157,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,158,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,159,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Parameter Filling Error,160,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,161,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,162,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Parameter Filling Error,163,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Role Ambiguity,0,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,1,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,2,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,3,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,4,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,5,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,6,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,7,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,8,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,9,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,10,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,11,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,12,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,13,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,14,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,15,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,16,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,17,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,18,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,19,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,20,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,21,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,22,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,23,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,24,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,25,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,26,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,27,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,28,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,29,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,30,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,31,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,32,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,33,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,34,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,35,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,36,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,37,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,38,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,39,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,40,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,41,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,42,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,43,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,44,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,45,Agent disturbed and other agents compensate successfully,PASS
MetaGPT,gpt-5,Role Ambiguity,46,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,47,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,48,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,49,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,50,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,51,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,52,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,53,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,54,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,55,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,56,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,57,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,58,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,59,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,60,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,61,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,62,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,63,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,64,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,65,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,66,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,67,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,68,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,69,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,70,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,71,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,72,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,73,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,74,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,76,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,77,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,78,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,79,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,80,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,81,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,82,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,83,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,84,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,85,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,86,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,87,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,88,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,89,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,90,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,91,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,92,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,93,Agent disturbed and other agents compensate successfully,PASS
MetaGPT,gpt-5,Role Ambiguity,94,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,95,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,96,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,97,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,98,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,99,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,100,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,101,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,102,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,103,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,104,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,105,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,106,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,107,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,108,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,109,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,110,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,111,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,112,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,113,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,114,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,115,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,117,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,118,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,119,Agent disturbed and other agents compensate successfully,PASS
MetaGPT,gpt-5,Role Ambiguity,120,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,121,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,122,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,123,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,124,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,125,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,126,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,127,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,128,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,129,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,130,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,131,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,132,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,133,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,134,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,135,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,136,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,137,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,138,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,139,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,140,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,141,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,142,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,143,Agent remains unaffected and follows original role,FAIL
MetaGPT,gpt-5,Role Ambiguity,144,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,146,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,147,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,148,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,149,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,150,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,151,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,152,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,153,Agent disturbed with no system fault tolerance,PASS
MetaGPT,gpt-5,Role Ambiguity,154,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,155,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,156,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,157,Agent disturbed and other agents compensate successfully,PASS
MetaGPT,gpt-5,Role Ambiguity,158,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Role Ambiguity,159,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,160,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,161,Agent disturbed with no system fault tolerance,FAIL
MetaGPT,gpt-5,Role Ambiguity,162,Agent disturbed and system filters erroneous output,PASS
MetaGPT,gpt-5,Role Ambiguity,163,Agent remains unaffected and follows original role,PASS
MetaGPT,gpt-5,Tool Format Error,0,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,1,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,2,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,3,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,4,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,5,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,6,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,7,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,8,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,9,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,10,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,11,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,12,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,13,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Format Error,14,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,15,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,16,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,17,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,18,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,19,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,20,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,21,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,22,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,23,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,24,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,25,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,26,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,27,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,28,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,29,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,30,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,31,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,32,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,33,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,34,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,35,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,36,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,37,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,38,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,39,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,40,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,41,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,42,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,43,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,44,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,45,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,46,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,47,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,48,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,49,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,50,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,51,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,52,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,53,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,54,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,55,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,56,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,57,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,58,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,59,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,60,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,61,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,62,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,63,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,64,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,65,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,66,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,67,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,68,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,69,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,70,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,71,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,72,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,73,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,74,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,76,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,77,Responds to the error but ultimately fails,FAIL
MetaGPT,gpt-5,Tool Format Error,78,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,79,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,80,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,81,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,82,System uses redundancy or retry mechanisms,FAIL
MetaGPT,gpt-5,Tool Format Error,83,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,84,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,85,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,86,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,87,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,88,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,89,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,90,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,91,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,92,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,93,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,94,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,95,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,96,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,97,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,98,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,99,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,100,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,101,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,102,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,103,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,104,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,105,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,106,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,107,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,108,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,109,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,110,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,111,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,112,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,113,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,114,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,115,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,117,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,118,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,119,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,120,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,121,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,122,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,123,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,124,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,125,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,126,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,127,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,128,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,129,Uses partial repair coordination or multipath compensation,FAIL
MetaGPT,gpt-5,Tool Format Error,130,Uses partial repair coordination or multipath compensation,PASS
MetaGPT,gpt-5,Tool Format Error,131,System uses redundancy or retry mechanisms,PASS
MetaGPT,gpt-5,Tool Format Error,132,Uses partial repair coordination or multipath compensation,PASS
